feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Thymidine	IIRN_Flare	never_flared	2.62876501273181	0.536903678310517	209	186	1.73260228806339e-05	0.0206872713194769
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Age	Age	-0.878810069335329	0.23373005458229	209	203	0.000640959748699243	0.100557858621841
Allothreonine	Gender	Male	-0.67307899174258	0.19681479322086	209	191	0.000757973808707343	0.100557858621841
Dimethylarginine	Gender	Male	1.5259110299439	0.413476076012042	209	208	0.000729298984685914	0.100557858621841
Methylarginine	Gender	Male	1.03990709261305	0.275439473488882	209	175	0.000722062658757584	0.100557858621841
N.Acetylmethionine	Gender	Male	-0.825267023681963	0.222034106964856	209	208	0.000680163050169682	0.100557858621841
Oleic.acid	IIRN_Flare	never_flared	1.25678129620319	0.31531983123038	209	209	0.000274853371936152	0.100557858621841
Sarcosine	Gender	Male	-0.794974784643638	0.219246366618788	209	177	0.000364487919114529	0.100557858621841
Succinic.Acid	IIRN_Flare	never_flared	-1.63710691696657	0.419989670541784	209	209	0.000360162791354245	0.100557858621841
cis.10.Nonadecenoic.acid	IIRN_Flare	never_flared	0.881915311175606	0.265269754601486	209	199	0.00105146822294582	0.107024656482059
Methylmalonate	Gender	Male	-0.309671838473468	0.0931347358016005	209	209	0.00105007722357111	0.107024656482059
N.Acetylneuraminate	Age	Age	-0.525137047293665	0.148547180815905	209	209	0.00116526007895039	0.107024656482059
Pyridoxine	Gender	Male	-0.647811728289975	0.179014014597775	209	209	0.00112136697295654	0.107024656482059
Trimethyllysine	Gender	Male	1.16825499151305	0.342611481822102	209	209	0.00160954412375601	0.128119712250978
Xanthurenate	Gender	Male	-1.26413561620262	0.371538973660421	209	200	0.00158514355250586	0.128119712250978
Thymine	Gender	Male	0.721045269300875	0.227951753200009	209	205	0.00180148255585725	0.134435635730848
cis.11.Eicosenoic.acid	IIRN_Flare	never_flared	0.984599475214556	0.296887536898469	209	209	0.00198125078183199	0.139153731382788
Benzyl.Alcohol	IIRN_Flare	never_flared	2.04439534008355	0.625620795041674	209	186	0.00220341629740454	0.146159947727835
X3.Hydroxybenzyl.Alcohol	Gender	Male	-0.531777829097527	0.163512538118027	209	209	0.00240335062089464	0.151031612702537
Cis.4.Hydroxy.D.Proline	Gender	Male	0.756907886371623	0.235133955459055	209	209	0.00286414006677984	0.162846820939768
N.Acetylglycine	Gender	Male	-0.464064841398927	0.144146807669701	209	209	0.00277736477491237	0.162846820939768
P.Octopamine	Gender	Male	-0.333809407862502	0.104277146585718	209	209	0.00301721246372785	0.163752349167775
Methylguanidine	IIRN_Flare	never_flared	1.2880857443423	0.414686754439347	209	138	0.00315737287632197	0.163908835405584
X4.Hydroxybenzaldehyde	Gender	Male	-0.337454483092188	0.111540208654121	209	209	0.00466675150635437	0.16428797745831
X5.Deoxyadenosine	IIRN_Flare	never_flared	0.852388976042998	0.288814271087091	209	207	0.00518891416304961	0.16428797745831
aminoadipate	Age	Age	-0.309329312224996	0.10340665042964	209	209	0.00497143645044589	0.16428797745831
Citrulline	Gender	Male	0.8288409813637	0.27667707698642	209	209	0.00508054668466445	0.16428797745831
D.Sedoheptulose	IIRN_Flare	never_flared	-1.09597134473916	0.359589096947287	209	170	0.00391269645495655	0.16428797745831
Dodecanoic.acid	Gender	Male	-0.615518611422789	0.197071481354337	209	209	0.00363451313613759	0.16428797745831
Epinephrine	Gender	Male	-0.58938870483984	0.193771930336809	209	194	0.0044356676798491	0.16428797745831
Kynurenate	IIRN_Flare	never_flared	1.0686947425792	0.362874322925506	209	202	0.00522859559750066	0.16428797745831
Malonate	IIRN_Flare	never_flared	-0.61478737817065	0.202184588319184	209	209	0.00397415124424357	0.16428797745831
N.Acetylneuraminate	Gender	Male	0.898763834133076	0.29274200097034	209	209	0.00389115541630169	0.16428797745831
N.Methylaspartate	Gender	Male	-0.917434339961606	0.297433998076305	209	191	0.00435511645187364	0.16428797745831
Phosphoserine	Age	Age	-0.858049006623895	0.284648518468091	209	110	0.00486985881358436	0.16428797745831
Pyridoxal	Gender	Male	-0.626673092958334	0.204402578113601	209	209	0.00416472332052946	0.16428797745831
Taurine	IIRN_Flare	never_flared	-2.91835676962252	0.963059486992179	209	206	0.00427423766478529	0.16428797745831
Trimethyllysine	IIRN_Flare	never_flared	-1.26087276139455	0.409677173697866	209	209	0.00376485032012706	0.16428797745831
Adenosine.Diphosphate.Ribose	Age	Age	-0.356282959875409	0.127474272988048	209	112	0.00569128185515696	0.165567442558227
Dehydroascorbate	Gender	Male	-0.581447659892588	0.197409870596013	209	193	0.00582398039149542	0.165567442558227
Orotate	Gender	Male	0.929285863966032	0.314609142559614	209	206	0.00566923864678609	0.165567442558227
Pentadecanoic.acid	IIRN_Flare	never_flared	0.985523470491266	0.334476307002914	209	209	0.00547481421666328	0.165567442558227
X3.Amino.5.Hydroxybenzoate	Gender	Male	-0.660086531407463	0.226498005169522	209	209	0.00626154442861684	0.169915546540193
methyl.lysine	Gender	Male	1.09627733736726	0.37547581441132	209	203	0.00622730422580113	0.169915546540193
N.Acetylalanine	Gender	Male	0.452663277841502	0.156402742097577	209	209	0.00642329160159459	0.17043133716231
Arachidonic.acid	Age	Age	-0.446180732177622	0.154780550235142	209	186	0.00664509983613157	0.171204695221416
Glycolate	Gender	Male	-0.420892275191824	0.146401029772885	209	209	0.00688260081292123	0.171204695221416
trans.trans.Muconic.acid	Gender	Male	-0.301739282486358	0.10482201488546	209	209	0.00676165707458613	0.171204695221416
cis.10.Nonadecenoic.acid	Gender	Male	-0.550128313235547	0.205238005418032	209	199	0.00795962041298475	0.177554606530676
Cystine	Gender	Male	1.55255172798044	0.552093300851442	209	142	0.007956770007172	0.177554606530676
Guaiacol	Gender	Male	-0.314411131040782	0.117432324104564	209	209	0.00803010783304567	0.177554606530676
Mesaconic.acid	IIRN_Flare	never_flared	-0.546461916058468	0.196508280788368	209	209	0.00796851322075844	0.177554606530676
Mesoxalate	Gender	Male	-0.744975955643364	0.261208907976826	209	140	0.00744100107792193	0.177554606530676
Salicylate	Gender	Male	-0.551444648571539	0.195983649317616	209	209	0.00772537720169784	0.177554606530676
D.Pinitol	IIRN_Flare	never_flared	-0.926560085490183	0.340138146749864	209	198	0.00908850215037934	0.192317625074096
Diethanolamine	Gender	Male	-0.506201605650409	0.183554742772043	209	209	0.00918099215177845	0.192317625074096
Thymine	IIRN_Flare	never_flared	0.77613136117897	0.294627232949284	209	205	0.00908475766366785	0.192317625074096
X14.Methylhexadecanoic.acid	IIRN_Flare	never_flared	0.633660766097997	0.234393413139798	209	209	0.0101048399347039	0.196907056748209
X3..4.Hydroxyphenyl.Pyruvate	Gender	Male	-0.484292548957348	0.1804396892829	209	209	0.0109937869144526	0.196907056748209
X4.Acetamidobutanoate	Age	Age	-0.230303236891078	0.0854043240650291	209	209	0.010890055653996	0.196907056748209
Benzyl.Alcohol	Gender	Male	-1.40560884426534	0.526266753217099	209	186	0.0110288392372119	0.196907056748209
Biotin	Gender	Male	-0.547393317782086	0.203903592474051	209	209	0.0109238762181624	0.196907056748209
Creatine	IIRN_Flare	never_flared	-1.73124708306578	0.650346763331932	209	209	0.0111785870868901	0.196907056748209
Decanoic.acid	Gender	Male	-0.479440095232324	0.176856043768937	209	209	0.0102731418463885	0.196907056748209
Melatonin	IIRN_Flare	never_flared	2.07646812249386	0.769150348622602	209	153	0.0101187304387054	0.196907056748209
Palmitoleic.acid	IIRN_Flare	never_flared	0.633488061464415	0.238822676655501	209	209	0.0113514664334841	0.196907056748209
Pentanoate	IIRN_Flare	never_flared	0.952358514465198	0.359820591810435	209	209	0.0115439648009838	0.196907056748209
Raffinose	IIRN_Flare	never_flared	-1.02669793917312	0.385215892811792	209	209	0.011397393312374	0.196907056748209
