feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Thymidine	IIRN_Flare	never_flared	2.40016157066459	0.542908400361234	215	193	7.51407177658501e-05	0.089718017012425
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Age	Age	-0.913338831512886	0.230568276269416	215	209	0.000362944660605094	0.132838341919202
Dimethylarginine	Gender	Male	1.61206117944058	0.41705592239978	215	214	0.000445019570918599	0.132838341919202
N.Acetylmethionine	Gender	Male	-0.888092513216304	0.222180280089551	215	214	0.000305213310355152	0.132838341919202
Succinic.Acid	IIRN_Flare	never_flared	-1.59216757036294	0.431434098893315	215	215	0.000678991656808138	0.138978466753865
Trimethyllysine	Gender	Male	1.26847347513631	0.342861633581419	215	215	0.000698384255044549	0.138978466753865
Allothreonine	Gender	Male	-0.639377815744144	0.19621081829236	215	197	0.0013076299708143	0.141937289559297
cis.10.Nonadecenoic.acid	Gender	Male	-0.656440322648278	0.200316226340274	215	206	0.00122928992528032	0.141937289559297
Methylarginine	Gender	Male	1.0378121862596	0.289996775350668	215	179	0.00112709795687304	0.141937289559297
Oleic.acid	IIRN_Flare	never_flared	1.11721885259825	0.315996796046349	215	215	0.00102661039574005	0.141937289559297
Sarcosine	Gender	Male	-0.7447100901607	0.223253508733454	215	181	0.00100753469550031	0.141937289559297
Thymine	Gender	Male	0.725300438169161	0.230242259667307	215	211	0.00187211149948117	0.186275094198377
Methylguanidine	IIRN_Flare	never_flared	1.39377485125962	0.436620686851533	215	145	0.00251788772172934	0.22552262407076
N.Acetylalanine	Gender	Male	0.50837726480911	0.157213168385446	215	215	0.00264431887520155	0.22552262407076
X2.Hydroxy.4..Methylthio.Butyric.Acid	Gender	Male	1.39304084310202	0.508357899860776	215	194	0.00993139865058803	0.230852961301014
X3.Hydroxybenzyl.Alcohol	Gender	Male	-0.513497279593049	0.166261594452622	215	215	0.00382465275570785	0.230852961301014
X3.Amino.4.Hydroxybenzoate	Gender	Male	-0.573204724607348	0.216547000484512	215	215	0.0120388969920838	0.230852961301014
X3.Amino.5.Hydroxybenzoate	Gender	Male	-0.703032698875409	0.229905572426751	215	215	0.00434647673219002	0.230852961301014
X3.Methoxytyrosine	Gender	Male	-0.485077787994561	0.184466210033173	215	215	0.0125044507748991	0.230852961301014
X4.Hydroxybenzaldehyde	Gender	Male	-0.308857671614427	0.11255690266451	215	215	0.00972273261158511	0.230852961301014
X5.Deoxyadenosine	IIRN_Flare	never_flared	0.839094699232443	0.296855092091788	215	213	0.00727096758603264	0.230852961301014
Adenosine.Diphosphate.Ribose	Age	Age	-0.36347739117594	0.126035761819664	215	116	0.00434064564394638	0.230852961301014
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Gender	Male	1.44187452145962	0.547081001061063	215	113	0.0121351071968706	0.230852961301014
aminoadipate	Age	Age	-0.29380597184892	0.10237188533564	215	215	0.00688378223041352	0.230852961301014
Arachidonic.acid	Age	Age	-0.441554688090654	0.154374103929969	215	192	0.00709729955930569	0.230852961301014
Benzyl.Alcohol	Gender	Male	-1.46738959822153	0.539876656176964	215	192	0.00983397305994725	0.230852961301014
Benzyl.Alcohol	IIRN_Flare	never_flared	1.94049737615212	0.648832100611681	215	192	0.0047231880609184	0.230852961301014
Biotin	Gender	Male	-0.551169895620332	0.20962885349898	215	215	0.0125673722651306	0.230852961301014
cis.10.Nonadecenoic.acid	IIRN_Flare	never_flared	0.713490534360572	0.263405136255039	215	206	0.00731700273837754	0.230852961301014
cis.11.Eicosenoic.acid	IIRN_Flare	never_flared	0.849590844546066	0.297631686214427	215	215	0.00685232819097427	0.230852961301014
Cis.4.Hydroxy.D.Proline	Gender	Male	0.61505849374886	0.224751375548527	215	215	0.00976851706339617	0.230852961301014
Citrulline	Gender	Male	0.804648017313991	0.294303938982837	215	215	0.00987393619564939	0.230852961301014
Cystine	Gender	Male	1.60408071464004	0.559436274443617	215	147	0.00697806834530745	0.230852961301014
D.Sedoheptulose	IIRN_Flare	never_flared	-0.95940636468103	0.36375612694013	215	176	0.0115359075345585	0.230852961301014
Diethanolamine	Gender	Male	-0.503264267065938	0.187246401783551	215	215	0.0110577450655948	0.230852961301014
Dodecanoic.acid	Gender	Male	-0.586578422662575	0.208210078352346	215	215	0.00797267724868553	0.230852961301014
Epinephrine	Gender	Male	-0.591529267866017	0.196904592553283	215	198	0.00493461129802261	0.230852961301014
Fructose	Gender	Male	0.787032342817179	0.286267019465316	215	215	0.00951985010976248	0.230852961301014
Guaiacol	Gender	Male	-0.300622351487494	0.117275094062717	215	215	0.0110712655012749	0.230852961301014
Guanosine	Age	Age	0.311315863187859	0.115130048828046	215	215	0.0111512174504801	0.230852961301014
Hypotaurine	IIRN_Flare	never_flared	-0.65975888480186	0.25147350754038	215	215	0.0122709656972418	0.230852961301014
Kynurenate	IIRN_Flare	never_flared	1.02547318006991	0.37356002893459	215	208	0.00891334251120044	0.230852961301014
